BEZ235,GDC0941,MK2206,GSK2334470,Rapamycin,Ku-0063794,CHIR-99021,Sorafenib,PLX4720,Trametinib/DMSO,Erlotinib,Gefitinib,Lapatinib,NVP-TAE684,R428,BMS536924,BMS754807,NVP-AEW541,GSK-1838705A,OSI-906,Vatalanib,Tandutinib,Su6668,Sunitinib,Imatinib,Paclitaxel,Pemetrexed,Carbo plantin,Gemcitabine,Etoposide,Ruxolitinib,PF-573228,Sch727965,VX680,Dasatinib
-0.268681559,-0.048093032,0.084004179,-0.018105358,0.126396522,0.123235634,-0.007340438,-0.087480148,-0.083273188,-0.341345533,0.086246715,-0.045273362,0.092729442,-0.092149401,-0.111415371,0.146489889,0.013040234,-0.021002073,0.0168874,0.025875411,0.054826078,0.067902176,0.199369413,-0.009249001,-0.018037797,4.84E-05,-0.060016546,-0.096085618,-0.236719447,-0.190680781,-0.077905148,-0.087125254,0.392004159,-0.493790549,-0.010788824
0.544169641,0.069192929,-0.018005522,-0.00614885,0.218686656,0.225364853,-0.460961789,-0.082237272,-0.023519673,0.899106835,-0.021643189,-0.090334897,-0.097394026,0.181101437,0.167012405,0.059687975,-0.045410424,-0.069778583,-0.061359931,-0.082476621,-0.12799043,-0.092144734,0.047342539,-0.009661279,-0.083730513,0.173234055,-0.033491334,-0.057172855,0.017965071,-0.129827619,0.01235904,0.011495282,-0.021038066,-0.086773989,0.101522643
1.384212807,0.477549588,0.138244969,0.010436803,0.335359539,0.650732715,0.136141855,0.486272078,0.083484301,1.370720269,0.10226473,0.024693408,-0.081063554,0.498196794,0.147858021,0.072160894,0.102657212,0.05099942,0.146747538,0.104223172,0.17245559,-0.025370044,0.106971936,-0.133880292,0.163645521,0.332215584,0.135295708,0.021126754,-0.101166984,-0.004791984,0.026022726,0.241891658,-0.064929083,0.125580194,0.331274502
0.30262345,-0.002388663,-0.069935826,-0.137135525,0.112245087,0.089929594,-0.026936956,-0.066285558,-0.195363729,0.002990888,-0.100380111,0.061237262,-0.103820309,0.238022201,-0.150714382,0.380478689,0.234216681,0.288345815,0.106697847,0.066988749,0.045364212,0.098770456,0.379551328,0.035656071,0.016918623,0.206400523,0.038875818,0.037151384,0.117645306,-0.037066564,0.031139194,0.0186549,-0.224619816,0.128367778,0.287836268
0.021651965,-0.06230998,-0.044787486,0.009541007,-0.074266577,-0.043613816,0.01249276,-0.097400077,0.058561188,0.018183266,0.005708154,-0.027136282,-0.031774409,-0.056425263,-0.070030258,0.066942925,0.034971941,0.011892466,-0.000275409,-0.022213309,-0.040248251,0.015930439,-0.053162807,0.039155815,-0.042881735,-0.028402423,0.157947234,0.008701283,0.079244326,0.037879577,0.123389629,0.077794065,0.091811048,0.108420523,0.072307281
-0.4981448,0.142415377,0.066861412,-0.084338299,0.111901199,0.022105732,-0.393630014,-0.007045961,-0.274719048,-0.811162943,0.023421715,0.065716249,-0.002213056,-0.045697677,-0.126512335,0.24885369,0.007427877,-0.003795455,0.120213066,-0.002928221,0.079624661,0.084888035,0.089026326,0.179366544,-0.041673453,-0.327222505,-0.040909974,-0.019581608,-0.040540503,0.246113634,-0.110770339,0.111982886,-0.434047426,-0.066020504,-0.325036477
-0.820064543,-0.471897734,-0.058816367,-0.108932097,-0.618817365,-0.669861984,-4.60E-05,-0.052095888,0.001327635,-0.429235142,-0.181398876,-0.037997936,0.30502549,-0.599242535,0.162980443,-0.243759988,-0.126749249,-0.045782697,-0.149994831,0.171303682,-0.04057151,0.098370386,-0.190253801,0.011287009,0.119637675,0.306096111,0.314492587,-0.132287731,0.327800782,-0.051344575,-0.282796002,-0.332711171,0.744535339,-0.190373174,-0.688071393
0.491717381,0.253406924,0.38429895,-0.246496973,0.03917777,-0.03194042,0.218751883,-0.013904576,-0.061444403,0.045777933,0.278808996,0.188664222,0.217101392,0.257472515,0.98601249,-0.063194044,-0.060837804,0.28807354,-0.060002643,-0.133582231,0.100867313,0.13459151,-0.009224558,-0.008348223,0.306356156,-0.042502054,0.057007296,0.043003803,-0.083065071,-0.002872771,0.096459273,-0.047987093,-0.298788143,0.06529141,0.027956592
0.037762308,0.035773639,0.048556986,0.05881886,0.064946209,0.056833415,-0.008459132,-0.018158459,-0.030194089,-0.026338975,-0.029981422,-0.016337454,-0.085416413,-0.002775813,-0.108182632,0.037069916,0.010371243,0.019764579,0.027754226,0.001867457,-0.026484123,-0.054022119,0.009116687,-0.015929939,-0.057523993,-0.063126538,-0.050500753,-0.050658379,-0.033654184,-0.121134111,-0.032779991,-0.069909615,0.203974892,-0.082134809,-0.130737061
-0.20821147,0.008331108,-0.049465239,0.011348318,-0.093913677,-0.088749995,-0.02262161,-0.068987542,-0.002890208,-0.348787569,0.010032697,0.019239933,0.036186041,-0.053428147,-0.064881337,0.073193852,0.016165459,0.054599574,0.033464804,0.088347918,0.030181395,0.04868082,0.010951531,0.039271562,0.004030112,-0.001053456,0.076968229,-0.002237887,0.032916871,0.025042115,-0.01145468,-0.022898118,0.130000049,-0.145693743,0.029828902
-0.036153561,-0.052115787,-0.017003535,-0.037945036,0.037664771,0.128291438,-0.025653619,0.128122092,0.004416533,-0.054219326,-0.02846932,0.009489466,-0.052084878,-0.026833974,-0.069451756,0.036437945,0.024656235,0.033344544,0.009388604,-0.028554629,0.046825532,-0.035987333,0.191177801,0.039026722,0.004110763,-0.052997916,-0.051949181,0.033502635,-0.071902169,0.056089605,-0.064411026,-0.035514684,-0.168217013,0.005913293,0.034650611
-0.128023284,-0.150645531,-0.082099235,-0.075378855,0.027753651,0.034408067,0.123348999,-0.016687999,0.05179368,-0.342718974,-0.018173478,0.011046184,0.010896188,-0.041957879,-0.067341715,-0.109911503,-0.073068794,-0.034868598,-0.058948663,0.021547513,0.000115571,-0.007020916,0.027251748,0.070975891,0.035168866,-0.119214549,-0.015432991,-0.027053728,-0.08783556,-0.158389585,-0.180084843,-0.141404715,0.088865339,-0.29859385,0.00094796
1.317116911,1.271695522,-0.323262048,-0.335113032,1.198585903,0.958925396,0.09298209,0.081051866,-0.117719534,-0.38924247,-0.126477001,0.06671964,0.077954658,0.407115325,0.255740807,0.616580745,0.645930968,0.651262211,0.690448731,0.468928512,0.090344154,0.266954356,0.509483696,0.036864356,0.26109499,0.473029121,0.221326196,0.169454369,0.548948678,0.340239967,0.083937041,0.032823166,-0.662662706,0.26082481,0.099119076
0.165518399,-0.025755776,0.012441779,0.020818828,0.07110357,0.037148383,0.032613331,0.012108406,-0.074778781,-0.084031474,0.029668493,0.04481814,-0.005482377,0.061407461,-0.010051623,0.029653369,0.026303654,0.064822912,0.022105542,0.06444386,0.005865178,0.022810979,0.15354226,-0.003887464,0.081086772,0.113777052,0.002406662,0.037818654,0.086209257,-0.048498963,-0.04808533,-0.071961997,0.089581415,-0.038768317,0.009897712
0.106743465,-0.002966876,0.006183397,-0.074938648,-0.316947444,-0.144091999,-0.032796097,0.037452534,-0.091188041,-0.20356672,0.025969328,0.142465654,0.153457963,-0.065683178,0.22130407,-0.179249532,-0.269660151,0.00349041,-0.173470764,0.00757259,-0.115056462,0.133282894,-0.44038352,-0.129730331,0.068360822,-0.157649202,-0.184922976,-0.067559819,-0.319972299,0.108037593,-0.01106232,-0.180340968,-0.016591613,0.067343128,-0.356187394
-0.160494759,0.071495768,0.043818497,0.07084707,0.104949979,0.01500282,-0.073012897,-0.069125665,0.244088917,0.285992999,0.077214201,0.072782283,0.101504183,-0.118342204,0.035158354,0.059545438,0.047727441,0.013675259,0.023100931,-0.046549573,0.112699743,0.093295432,-0.027893998,0.152672781,0.109958842,-0.000294394,0.094105016,0.059301439,0.265287549,0.545257486,-0.048038673,0.057494123,-0.692104263,0.18205843,-0.161930177
-0.238246107,-0.140343052,-0.071847578,-0.081682996,-0.150584519,-0.14828147,-0.343524887,-0.220694495,0.054909044,-1.464792203,-0.122845957,-0.060379309,0.002861165,-0.253349194,-0.254660977,-0.224316012,-0.105272552,-0.086765497,-0.047559751,-0.074350981,-0.042371235,-0.116542195,0.045150787,-0.08143308,0.002026861,-0.40165839,-0.306662397,-0.092563271,-0.271476202,-0.279396696,-0.183305675,-0.219279308,-0.29559471,-0.330431164,-0.386523927
-0.001300723,0.040784232,0.002095852,0.060770961,-0.02137761,-0.018597335,-0.002604649,0.047568479,0.089692861,0.105184149,0.009435021,0.088577034,-0.028689557,-0.064078549,0.282007198,-0.022021708,0.016709313,0.001478576,-0.003750483,0.082191856,0.045544112,0.07184141,0.03279084,0.064231214,0.150746395,-0.072264486,-0.080999272,-0.017185861,-0.186470967,0.088972115,0.041730901,0.085490466,-0.65028348,0.168431464,0.195605835
-4.571282887,-0.273875073,0.021823686,-0.038769526,-0.666853352,-0.956728958,0.055221372,-0.399580021,0.140149142,-4.425609647,-0.143686495,-0.083156492,0.403200624,-0.693958649,0.060299499,-0.315374069,-0.062942799,0.171651851,-0.248644233,0.276528685,-0.005407954,0.252904638,-0.28012843,-0.154869339,0.23236963,0.232613106,0.526333657,0.015258639,0.849199542,1.386234251,-0.246292646,-0.249952973,-1.197037432,-0.209185817,-1.202698551
-0.350039335,-0.194208802,-0.024173816,-0.094061663,-0.244385551,0.039787536,-0.001115773,0.041859053,-0.141049552,-0.38864353,0.041631741,0.086867968,0.093412835,-0.134118022,-0.067834137,-0.006481601,0.016986537,0.026333583,-0.045570209,-0.008691737,0.014747122,-0.017367197,-0.27225421,-0.04750909,0.056092424,-0.152580992,-0.136536174,-0.081922825,-0.18155633,0.059639666,-0.00277808,-0.02769841,-0.636738422,0.1524282,-0.234927027
-1.172071891,-0.381852199,-0.045738782,-0.154072965,-0.33913248,-0.795562952,-0.553933267,-0.043991415,-0.055606353,0.252053692,0.17078365,0.015425278,0.008249708,0.026286285,-0.040128893,0.074079772,-0.005289214,-0.023869796,0.041923852,0.040408493,0.356728737,0.099441038,-0.003837713,0.044279648,0.01060706,0.013800888,-0.149265387,-0.002702388,-0.182040725,-0.005543069,-0.055183785,-0.021572009,-0.261629857,0.128701274,-0.390129477
0.075976826,0.268783233,0.155322374,0.005240651,0.210082726,0.215090427,0.125105101,0.009283697,-0.183859793,-0.540608293,-0.029134563,0.043481857,-0.005809347,-0.04245055,0.10212708,0.077963142,0.176039078,0.123912027,0.03280424,0.067314838,-0.025574502,-0.071771353,-0.0363624,-0.076011411,-0.09539024,-0.006045963,0.003202251,0.095390295,0.080365367,0.121704597,0.043514708,0.016711668,0.19376453,0.07844589,0.051097629
-0.01604614,-0.373511903,-0.185593474,-0.316262066,-0.249037172,-0.424509629,-0.21124565,-0.19837933,-0.229366263,-0.615734249,-0.036075624,-0.09251021,0.037648695,0.0652486,-0.008403862,-0.050522118,-0.054960258,0.08121475,-0.167642933,-0.100912017,-0.022813437,-0.039160624,-0.000404235,-0.040880131,-0.040478729,0.038330802,-0.210345657,0.045838359,-0.203953885,0.013962157,-0.107778882,-0.105272801,-0.547124224,0.280521922,-0.188971157
-0.140098942,-0.043392128,-0.010833462,-0.08755551,-0.020075968,-0.063318973,0.0268193,0.012888712,-0.023699021,-0.221565365,0.078644939,0.041548483,-0.003339335,-0.046900778,-0.047615454,0.078431614,0.08076301,0.073982323,-0.000288394,-0.019703584,0.024524955,-0.014695203,0.044717928,0.001582543,0.017019007,0.021359954,-0.130267288,0.015678316,-0.09502142,-0.02822945,-0.130089682,-0.124841643,-0.063301107,-0.144593863,-0.187282354
-0.151113621,-0.146689062,-0.050950377,-0.119498714,-0.076722539,-0.181124726,-0.150507752,-0.189124392,-0.213473546,-0.355476939,-0.00705917,0.071420972,0.033514188,0.016790652,-0.039041034,0.103801198,0.060611684,0.133854552,0.016022564,0.004790552,-0.021409169,-0.069400678,0.189901322,-0.017648299,-0.04509317,-0.306158087,-0.251470884,-0.090874512,-0.21994806,-0.34805774,-0.037111757,-0.110212613,0.041503198,0.123608309,-0.080738096
-0.226622797,0.177361515,0.212104618,0.073529153,0.048759653,-0.277924771,-0.240686077,0.218098411,-0.119148068,0.334777288,0.013135438,0.098808265,0.042207741,0.207766626,0.137704892,0.160379286,0.227982344,0.183597104,0.139138124,-0.004082296,0.028023409,-0.104782132,0.109958557,-0.00573132,-0.171809021,0.288104547,-0.025490841,0.18374998,0.111142436,0.216727484,0.016990296,0.043970815,-0.705719084,0.297099259,0.228286721
0.096073059,-0.037792056,0.022475413,-0.110605214,0.097146016,0.068752399,0.078454292,0.025532312,0.084461866,-0.018054526,-0.054515318,0.006412457,-0.008914268,-0.022743632,-0.08343536,0.109357995,0.039628187,0.076690851,0.044415563,0.04236152,0.100269646,0.089042267,0.064951467,0.043300493,0.067844558,0.073637209,0.045256785,-0.030465614,-0.004712903,-0.074990319,-0.047458033,-0.035722984,0.031632352,0.022061854,0.040765872
-0.025615336,-0.013103461,0.037535185,0.096641686,0.0673191,-0.058442531,0.082997603,-0.076010506,-0.035764046,-0.362818011,-0.082920118,0.01067687,0.003559816,-0.018559793,-0.142910025,-0.222664223,-0.039459285,-0.148372147,-0.113707003,-0.088431666,-0.016297937,-0.022084892,-0.114270195,0.044778345,-0.067548734,0.060360678,0.003927502,-0.012074056,0.098100417,0.014611062,0.022293392,0.037520589,0.317587643,0.025758271,-0.006052217
-0.869705067,-0.517459902,-0.26789652,-0.302124221,-0.366015853,-0.614380992,0.006425442,-0.056592513,-0.174440855,-0.431687904,-0.010961839,0.048863307,0.034210301,-0.002631878,-0.039086692,-0.081741878,-0.045010828,0.006611307,-0.116314445,-0.031209667,0.061419891,0.090167871,0.089110649,0.002491245,0.045733759,-0.096417983,-0.16905123,-0.000397239,-0.11786769,-0.174375645,-0.051216546,-0.101454277,-0.640297812,-0.008997445,-0.066400086
-0.261056351,0.004262857,0.058637884,-0.02233377,-0.004392385,-0.150695244,0.074120055,0.064349618,-0.073035335,-0.039525254,0.223229291,0.165658128,0.100628006,-0.129552656,0.023768828,-0.142437836,-0.036553788,-0.120770678,-0.095206605,-0.045515782,0.093502203,0.187995642,-0.257270317,0.020840978,0.022873047,-0.204282516,-0.116829852,-0.043500057,-0.374415276,-0.130104155,0.063024042,0.092242669,-0.102817771,0.028455749,-0.126263339
-4.081670875,-0.774216242,-0.283537525,-0.387039399,-0.594732109,-1.234458348,0.017259554,-0.238406532,-0.197670676,-2.96937129,-0.179121757,-0.092840282,0.262433272,-0.516881996,-0.00422631,0.101853038,0.120569811,0.322590919,-0.157647621,0.278384803,-0.119814664,0.05748103,-0.227934061,-0.041136675,0.029513128,0.302687509,-0.475915067,0.306738208,0.049824851,0.321171251,-0.143657404,-0.325040526,-0.962581064,-0.092479362,-1.143512634
-0.332733194,-0.128597898,-0.008355362,-0.098102725,-0.042263099,-0.161710873,0.129520356,0.112775198,-0.025767723,-0.156659936,-0.003937627,0.013507897,0.023660613,-0.10230315,-0.088718685,0.030593734,0.004339311,0.021567203,-0.021995951,-0.00154935,0.029093135,0.033670704,-0.006546131,-0.006470645,0.001126749,0.013835891,0.004500736,-0.002920362,-0.019457128,0.044316243,-0.036281049,-0.045481212,0.117203355,-0.028466147,-0.170333223
-0.285007226,-0.201596933,-0.032242908,-0.054437487,-0.114080837,-0.131317542,0.031858546,-0.043459357,-0.075609269,-0.2986992,0.015978231,0.078782042,-0.003795698,-0.059738248,-0.11783723,0.027964491,-0.017174902,-0.019795503,-0.039741737,0.027329959,-0.172603159,-0.028789662,0.264245499,-0.021227175,0.024615635,-0.124714703,-0.011494649,-0.124973972,-0.022914036,-0.002517397,0.004993802,0.036733252,0.14640501,0.112585968,0.020692138
0.377465216,0.02383188,-0.064478902,-0.048078879,0.1339666,0.091682979,-0.077414609,0.17491407,-0.159048983,0.405076452,-0.051939546,0.080541059,0.044072293,0.315335001,-0.012175035,0.550590706,0.31719647,0.516902156,0.272544428,0.198981142,0.030382271,0.088254391,0.496188751,0.020150578,0.057058093,0.19522863,-0.083825945,0.069018431,-0.103830211,-0.085224034,-0.050211278,0.039974301,-0.425222624,0.046313037,0.229746903
-0.02558259,-0.034799702,0.013198591,-0.036372722,-0.120331753,-0.054179524,0.039240361,0.036052848,-0.137424906,-0.375729781,0.003352164,-0.011404272,0.069313615,-0.056497927,-0.007380959,-0.026270198,-0.030750923,-0.005467301,-0.015944425,0.107018108,0.021399636,-0.015026165,-0.026197304,0.026803839,0.06290648,-0.057750005,-0.054296541,-0.043052548,-0.091884483,-0.079304687,-0.03175894,0.01264496,-0.191266077,-0.151181971,-0.133457896
0.038669451,-0.010796113,0.003147955,0.054204766,-0.073196066,-0.005771826,0.11114782,-0.170633217,-0.082050552,-0.207663041,0.012507361,0.005895234,0.032006406,0.015379959,-0.006145114,-0.215205097,-0.084663184,-0.119782578,-0.17271649,0.099686946,-0.040323885,-0.140333563,-0.106903917,-0.050299652,-0.060646419,-0.750969698,-0.349621888,-0.188803027,-0.374702444,-0.541383488,-0.079387705,-0.168884531,0.03734534,-0.323837166,-0.213417694
0.028559182,-0.137160683,-0.101122486,-0.190001906,-0.169914524,-0.242317037,-0.057703804,-0.053583656,-0.152192666,-0.136706044,0.085188416,0.023838303,-0.026462291,0.07022928,-0.007793164,-0.00130878,-0.086946134,-0.068888341,-0.121872877,-0.020800424,0.060381681,0.036519517,-0.064008225,0.021062743,0.010752395,-0.077135738,0.026391209,-0.004266912,-0.014032703,-0.027346017,-0.012120961,0.011818631,-0.153444697,-0.043588923,0.021295894
0.001549787,-0.111710654,-0.005085393,-0.130787491,-0.046653013,-0.080915974,-0.038474269,-0.075130307,-0.112131821,-0.20396625,-0.086592039,0.01088248,0.043743695,-0.129462806,-0.003233911,-0.036229789,0.017221473,0.04808851,0.00095637,0.061557436,0.109683243,0.035171933,-0.048208765,0.05559132,0.065919494,-0.31598113,-0.299143461,-0.009220809,-0.448467546,-0.15404804,-0.116277968,-0.103208356,-0.303287953,-0.215003009,-0.301215031
-0.186071311,0.052274621,-0.054916902,-0.048405093,0.007202286,0.069814832,-0.203333032,0.084832898,-0.045584437,-0.063387669,0.117525482,-0.037874591,0.298465829,0.015996164,0.030392652,0.005775174,-0.050983993,-0.089131748,-0.024381209,-0.036443484,0.05767329,0.030799847,-0.023123161,0.056386949,0.01191094,-0.18806171,-0.003426867,0.165619142,0.010237088,0.00593692,-0.051692129,-0.011523884,0.080551986,0.063280938,-0.022588986
0.030041605,0.071775289,0.16527145,0.114843764,0.041512178,0.065858954,0.230279049,0.069655074,-0.019485805,-0.236804446,0.056644159,0.040420179,0.022766907,-0.034700171,0.055772312,-0.001676566,0.027180179,0.061140739,-0.010412522,0.063995216,-0.001754704,0.054620972,-0.067553285,0.001047562,0.018244339,0.039028607,0.098797322,0.11767057,0.182589555,0.015422906,0.088442607,-0.009273275,-0.090700847,0.1483005,-0.063812604
-0.066085591,-0.040051047,0.034270742,0.185403445,0.087335887,0.123241733,0.063554424,0.046179742,0.188448138,0.016722441,0.032063385,-0.037832152,-0.058922251,0.070097074,-0.054935825,-0.106657666,-0.027973998,-0.168834515,-0.091127688,-0.103927231,-0.04789296,-0.077030207,-0.026412435,-0.056505935,-0.007558857,-0.0426432,-0.154528493,0.032942178,-0.212234633,0.08300224,-0.056417939,0.042699824,-0.199803566,-0.035908905,0.133886705
0.105510228,-0.03806483,0.01262311,-0.074389426,0.079257086,-0.200184978,0.244109709,0.182611184,0.008488758,-0.125015405,0.167587114,0.061132251,0.012574971,-0.014331644,0.056415784,-0.002300432,-0.006956533,-0.001639645,0.006058202,-0.002509744,0.090531826,0.097639549,0.046333491,0.020504393,0.097187511,0.043935322,0.066196416,0.076595869,0.070413703,0.015003033,0.022507163,-0.17725728,0.317143603,0.078463405,-0.267332799
-0.022398313,-0.125214688,-0.074520594,-0.012668771,0.167564104,0.213026405,0.182102325,0.023966041,0.004413266,-0.141315943,-0.100713815,0.087129003,-0.027353446,0.034967582,0.056404518,0.045426714,-0.092554344,-0.085680095,-0.005168638,-0.06513669,0.742640304,-0.321165656,-0.153170573,-0.140004283,0.399600179,-0.071845548,0.600109965,0.446304759,0.485872275,-0.036410489,0.263944865,0.082927498,0.547347791,0.241070371,0.474987846
-0.04192158,-0.039008663,-0.053483893,0.037475867,0.051746925,0.13432584,-0.122311955,0.039987137,-0.016265986,-0.173782736,0.047783978,0.013203571,-0.033518008,-0.011157298,-0.062391128,0.035161429,-0.018105497,-0.058717676,-0.037989892,-0.004310865,-0.010315724,-0.009826887,0.002240515,0.043055804,-0.083173494,-0.131428373,-0.214568661,0.014070234,-0.285917471,-0.229771107,0.087298826,0.021269944,-0.423936919,0.031851657,0.059795933
0.012569941,-0.01719236,0.064242833,0.054081909,0.123190995,0.119749553,-0.242896457,0.011406631,-0.105736807,0.037986469,-0.006910514,0.02234447,0.002742221,-0.071838333,0.147892274,-0.081578261,-0.138356918,-0.075852658,-0.057593158,-0.063884132,0.02259986,-0.026056587,-0.013498604,0.075933325,0.030359922,-0.179828503,0.022944962,-0.07096267,-0.150340531,0.007416927,0.036758147,0.044080986,-0.21707689,0.090568426,0.035092937
0.262141131,0.09765233,-0.007612597,0.00161675,0.147644675,0.126774971,-0.322443927,0.057432151,-0.163957002,-0.087531352,0.059712174,0.079598353,-0.093794737,0.203156992,0.033211534,-0.018900589,-0.063134533,-0.131151357,-0.069109704,-0.097340574,-0.028770725,-0.07953866,-0.04908933,0.028369758,-0.107361916,-0.280893272,-0.322978314,0.003336409,-0.216607918,-0.141414428,0.094594347,0.086260385,-0.403425604,0.112168029,0.069257484
0.655580462,0.569312784,0.134367137,0.10299041,0.521962957,0.67617018,-0.429917238,0.185895982,-0.03151522,0.520827181,0.165902467,0.097766177,-0.178520873,0.443058393,0.086426806,0.324551872,0.132034007,0.107371521,0.147911797,-0.047411752,0.096127688,-0.016003875,0.050244255,0.036886778,-0.048779891,-0.322557934,-0.494186538,0.06944306,-0.849770015,-0.215281558,0.128054737,0.112841901,-0.593904182,-0.064423228,0.297659044
-0.301436244,-0.05160106,-0.050634769,0.042110514,0.022578261,0.054251201,-0.456033012,-0.14433586,-0.160642382,-0.213043406,0.032959389,0.037122536,-0.088618391,-0.106396041,-0.07225434,-0.111906221,-0.090683837,-0.131270764,-0.053279102,-0.10616837,0.056514416,0.014747852,-0.059174839,0.090107109,-0.065290892,-0.199214552,-0.070115139,0.034584068,-0.099837097,0.119761238,0.034899294,0.020230089,-0.476716273,0.019782441,-0.000775804
0.531567145,0.16488252,0.024472479,0.05376094,0.302725186,0.351450866,-0.266995519,0.012161934,0.061607708,0.302798673,0.002738,-0.101781713,-0.166138377,0.171313665,0.026469097,-0.020802343,-0.061064807,-0.1204905,-0.082431045,-0.129418387,-0.028549922,-0.032993245,0.049355422,0.013897803,-0.107706407,0.182133451,0.174864641,-0.012480725,0.253839737,0.103923639,0.098255635,0.130352601,0.411048657,0.163402675,0.278767615
-0.10671196,-0.067956068,0.031484091,-0.03329283,0.054528664,0.00976025,-0.025447919,0.101939521,0.057696558,-0.202317641,0.080905508,0.067667095,0.036431693,0.001448371,-0.005533878,-0.058459214,0.01565774,-0.019567929,-0.025524215,-0.033590093,0.099888204,0.1087887,-0.004305776,0.026844593,0.110048879,-0.05277974,0.085169803,0.00655181,0.109637437,0.040181297,-0.029760532,-0.074844235,0.061557159,0.07563045,-0.212477693
-0.134963297,-0.162059862,-0.028509335,-0.044968148,-0.066086991,-0.2488351,0.169142988,0.01039948,-0.002885146,-0.652172211,-0.068146576,-0.056620187,0.011650345,-0.23443528,-0.119092692,-0.068734212,-0.044659606,-0.003781021,-0.144816095,0.007381959,0.032481165,0.059972244,-0.072390085,-0.012281633,0.021203088,-0.110583088,0.128364773,-0.107245869,0.173427743,0.06816269,-0.128252967,-0.160546782,0.144677939,-0.209968264,-0.326173401
-0.559202193,-0.417563355,-0.028753636,-0.172421523,-0.34616631,-0.439365859,0.330005381,0.015417671,0.2542554,-1.083147238,-0.135258288,-0.097285759,0.380415446,-0.362479172,0.139526925,-0.211193552,-0.101221507,0.035475499,-0.221555003,0.092770758,0.001086443,0.196883988,-0.25830778,-0.134468309,0.132534107,0.232482029,-0.061025292,0.05541039,-0.090561213,0.050584695,-0.407811472,-0.251307683,-0.97609626,-0.137366474,-0.659202271
0.1221843,0.273767389,-0.066240285,-0.049215643,-0.163832874,-0.499535085,0.025758467,-0.119494926,0.337903383,0.300320981,0.000722923,-0.077762714,-0.100133102,0.031569996,-0.154651123,0.12311566,0.105196712,0.105553435,0.041039008,0.020492521,-0.265462939,-0.090736222,-0.223858491,-0.109709348,-0.153989501,0.165284927,0.041996536,0.035017178,0.139300803,0.04778187,0.085296736,0.055238075,0.435519905,0.093826585,0.105792778
-0.084547814,-0.108997586,-0.034842169,0.021834562,0.02973123,-0.194906225,-0.074050393,-0.057035935,0.066088527,-0.030121226,0.003720132,-0.008967652,-0.002320835,-0.04806522,-0.06522323,-0.070723137,-0.054560468,-0.075804683,-0.072447339,-0.118469352,-0.021306786,0.010926857,-0.023118044,0.025722579,0.002315396,0.065950349,0.080206565,-0.01404902,0.160380625,-0.029364001,0.020527811,0.024726749,0.226216042,0.046934522,-0.084918124
0.341316177,0.26108735,0.042714876,-0.050790877,0.085629701,0.081785264,0.147269607,0.007299734,-0.046016482,-0.263329875,0.090171436,0.049020761,0.071821357,0.001016212,0.105880502,-0.106980017,-0.029674677,-0.115201793,-0.097934362,-0.00659641,-0.066102872,-0.040400248,-0.168822962,-0.057387713,0.038803822,0.24567999,0.121186249,0.120086402,0.134056419,0.131693549,-0.022865487,0.050404028,0.204259239,0.194510798,-0.082668147
0.276656459,0.036561802,0.053963785,0.008484861,0.240505069,0.175651945,0.006696271,0.230827928,-0.096147669,0.049930489,0.062547658,0.111362604,0.013517304,0.101519519,0.149942071,0.474062248,0.278342222,0.491169115,0.336193112,0.25562774,0.048266681,0.166207581,0.202682785,-0.02332984,0.06722042,0.021137403,-0.005077668,-0.010723768,0.021897544,-0.072293774,-0.111001428,-0.035723247,-0.055438846,-0.083114542,0.096960329
0.055770171,0.41639486,0.053945948,0.097344677,0.097456196,0.047037258,-0.388438137,0.623894295,-0.277182708,1.765696644,0.092734755,-0.37736727,0.070499624,0.028301496,0.63456581,0.120661514,-0.048624997,0.011493678,0.034589684,0.109800807,0.263250097,-0.243436881,0.418790264,0.578666462,0.304093539,0.045850679,-0.275920126,0.282393799,-0.024804574,0.112540124,-0.506254868,0.227696178,-1.477400649,-0.15914478,-0.314050846
0.316377329,0.062411534,-0.015364064,-0.03115502,0.120478503,0.038927841,-0.137514635,0.080479244,-0.118389493,0.12239729,-0.005473714,0.016511128,-0.062269035,0.225464015,-0.087710521,0.070443934,0.010064794,0.032620105,0.020977542,0.048240111,0.054415505,-0.035306144,0.060640634,0.017156091,-0.026328318,-0.147952098,-0.060857702,0.015859024,-0.006372942,-0.019153955,0.010678252,0.086730023,0.092527998,-0.170486903,0.189913925
0.32744777,0.011572439,-0.134703879,-0.098013624,0.05294194,0.142968048,-0.224056448,-0.007643896,-0.067519142,0.482916412,0.04132122,0.044279931,-0.09499441,0.320882972,0.070653216,0.11645283,0.088508788,0.043671345,0.02387767,0.055434041,-0.003131393,-0.046351477,0.073340963,0.01702058,-0.013361175,0.127681374,-0.024784284,0.011383729,0.060892207,-0.045827161,0.097065954,0.054438284,-0.114520617,-0.036071906,0.337143999
-0.135343755,-0.052646364,-0.004115019,-0.061051974,0.018179713,-0.164759299,0.027069386,0.039086851,-0.018912125,0.121279382,0.040059358,0.058103497,-0.006540184,0.013744045,-0.033381368,0.017433735,0.004734318,0.00908047,0.106942633,-0.036409784,0.050343629,0.029515739,0.072011393,0.030414558,0.003813697,0.110441657,0.00225766,0.019146682,0.098303068,0.031813507,0.012468713,-0.004914042,0.022867882,0.134478599,-0.104756687
